PeriodStart,VolOfVol
2016-05-17 08:30:00,0.0008994369923433001
2016-05-18 08:30:00,0.001755002080113
2016-05-19 08:30:00,0.001260024564872
2016-05-20 08:30:00,0.0005369951134187
2016-05-23 08:30:00,0.00034809485459970005
2016-05-24 08:30:00,0.00047516970576359996
2016-05-25 08:30:00,0.0007497989946515
2016-05-26 08:30:00,0.0005368889550947
2016-05-27 08:30:00,0.000377469510795
2016-05-31 08:30:00,0.0010727402796908
2016-06-01 08:30:00,0.0008364723350063
2016-06-02 08:30:00,0.0007147966718503
2016-06-03 08:30:00,0.001247712632675
2016-06-06 08:30:00,0.0007394984386878185
2016-06-07 08:30:00,0.0004568799707522615
2016-06-08 08:30:00,0.0005676527088612236
2016-06-09 08:30:00,0.0006212388631289587
2016-06-10 08:30:00,0.0008523939314430475
2016-06-13 08:30:00,0.0018070132089371307
2016-06-14 08:30:00,0.0040648696626105
2016-06-15 08:30:00,0.0014245145812841
2016-06-16 08:30:00,0.0022831288089015
2016-06-17 08:30:00,0.001232428345231
2016-06-20 08:30:00,0.0010111119138604
2016-06-21 08:30:00,0.0013917308185806
2016-06-22 08:30:00,0.0017444431811038
2016-06-23 08:30:00,0.0011533977493003
2016-06-24 08:30:00,0.0056109173230026
2016-06-27 08:30:00,0.002999411159766
2016-06-28 08:30:00,0.0015035463723721
2016-06-29 08:30:00,0.0011321504051309
2016-06-30 08:30:00,0.0011481172734594
2016-07-01 08:30:00,0.0012280313384629
2016-07-05 08:30:00,0.0012190604870668
2016-07-06 08:30:00,0.0016855367926141
2016-07-07 08:30:00,0.001366836634442
2016-07-08 08:30:00,0.000754476918838
2016-07-11 08:30:00,0.0009336740123616001
2016-07-12 08:30:00,0.0005328006042243
2016-07-13 08:30:00,0.0008946230572588
2016-07-14 08:30:00,0.0008922294017716
2016-07-15 08:30:00,0.000977167118541524
2016-07-18 08:30:00,0.00046294497060747007
2016-07-19 08:30:00,0.0005990281656240017
2016-07-20 08:30:00,0.0004021523170013
2016-07-21 08:30:00,0.0007261499156454
2016-07-22 08:30:00,0.00065004599395
2016-07-25 08:30:00,0.0006011774236917
2016-07-26 08:30:00,0.0006117877387144
2016-07-27 08:30:00,0.000555179844284563
2016-07-28 08:30:00,0.0006721436165927455
2016-07-29 08:30:00,0.0005283076758020481
2016-08-01 08:30:00,0.0010451562729175666
2016-08-02 08:30:00,0.0015639172518308534
2016-08-03 08:30:00,0.0006334371873538625
2016-08-04 08:30:00,0.0005446448286407196
2016-08-05 08:30:00,0.00041427495700641233
2016-08-08 08:30:00,0.0003286016171784212
2016-08-09 08:30:00,0.0006224480165392881
2016-08-10 08:30:00,0.00083800179420981
2016-08-11 08:30:00,0.0006089400009450356
2016-08-12 08:30:00,0.0007240417754079961
2016-08-15 08:30:00,0.0004145003180833475
2016-08-16 08:30:00,0.000506015066259101
2016-08-17 08:30:00,0.0008575906413756
2016-08-18 08:30:00,0.0006355268543354
2016-08-19 08:30:00,0.0003666593394711
2016-08-22 08:30:00,0.0007407645954214
2016-08-23 08:30:00,0.000293309773089
2016-08-24 08:30:00,0.00041709866463400004
2016-08-25 08:30:00,0.0006016313337426999
2016-08-26 08:30:00,0.001516710657622
2016-08-29 08:30:00,0.0004092322338081
2016-08-30 08:30:00,0.0005027427166698
2016-08-31 08:30:00,0.0006526513724301
2016-09-01 08:30:00,0.0008544549183569
2016-09-02 08:30:00,0.0005538825699402999
2016-09-06 08:30:00,0.00048302412151520006
2016-09-07 08:30:00,0.00044307187727399993
2016-09-08 08:30:00,0.000629623178762
2016-09-09 08:30:00,0.0019340867445989001
2016-09-12 08:30:00,0.0036487729414274
2016-09-13 08:30:00,0.0052946833160835
2016-09-14 08:30:00,0.0023473649321319318
2016-09-15 08:30:00,0.001551089321912875
2016-09-16 08:30:00,0.0012432946742646327
2016-09-19 08:30:00,0.001343804734401876
2016-09-20 08:30:00,0.0007254689498222
2016-09-21 08:30:00,0.0013938142855736
2016-09-22 08:30:00,0.0007126153182176
2016-09-23 08:30:00,0.0005166715433231
2016-09-26 08:30:00,0.0008997469782110001
2016-09-27 08:30:00,0.0010609210470259
2016-09-28 08:30:00,0.0008398907394864
2016-09-29 08:30:00,0.0032730443048659004
2016-09-30 08:30:00,0.0008396946222389999
2016-10-03 08:30:00,0.0005955327558331
2016-10-04 08:30:00,0.0014892406194199
2016-10-05 08:30:00,0.0003857729217817
2016-10-06 08:30:00,0.00045293189650429995
2016-10-07 08:30:00,0.0007217523147398272
2016-10-10 08:30:00,0.000298135487597593
2016-10-11 08:30:00,0.0009764548452781542
2016-10-12 08:30:00,0.000894889838823801
2016-10-13 08:30:00,0.001387621827061573
2016-10-14 08:30:00,0.0007484844244931538
2016-10-17 08:30:00,0.0005034431045106277
2016-10-18 08:30:00,0.0003338850679999
2016-10-19 08:30:00,0.0003493793304249
2016-10-20 08:30:00,0.0005786753455663
2016-10-21 08:30:00,0.0003681375456494
2016-10-24 08:30:00,0.0003501494776014
2016-10-25 08:30:00,0.0003983345871393
2016-10-26 08:30:00,0.0006976266390217
2016-10-27 08:30:00,0.000895004346278
2016-10-28 08:30:00,0.0020368304097963
2016-10-31 08:30:00,0.0007199616964579
2016-11-01 08:30:00,0.001471766811918
2016-11-02 08:30:00,0.0010679400918506745
2016-11-03 08:30:00,0.0008397227254747765
2016-11-04 08:30:00,0.0013123872240471046
2016-11-07 08:30:00,0.0009255155203362577
2016-11-08 08:30:00,0.0014463914482890055
2016-11-09 08:30:00,0.0033279144956634846
2016-11-10 08:30:00,0.004301497628299308
2016-11-11 08:30:00,0.001308510101315741
2016-11-14 08:30:00,0.0013409471787713448
2016-11-15 08:30:00,0.0006000536675154
2016-11-16 08:30:00,0.0005470571989349
2016-11-17 08:30:00,0.0004058115643758
2016-11-18 08:30:00,0.0004973047787531
2016-11-21 08:30:00,0.000419325890137
2016-11-22 08:30:00,0.0007032253673999
2016-11-23 08:30:00,0.0007336994083351
