,date,ATR,,
783,5/18/22,18.87785714285713,,
784,5/19/22,17.819999999999983,,
785,5/20/22,23.96928571428568,,
786,5/23/22,13.166428571428582,,
787,5/24/22,13.065714285714296,,
788,5/25/22,9.587857142857144,,
789,5/26/22,11.800000000000024,,
790,5/27/22,17.820814285714317,,
791,5/31/22,17.908571428571413,,
792,6/1/22,17.217857142857152,,
793,6/2/22,17.336428571428563,,
794,6/3/22,12.909285714285735,,
795,6/6/22,14.15769999999998,,
796,6/7/22,15.038571428571446,,
797,6/8/22,12.015714285714283,,
798,6/9/22,13.325714285714296,,
799,6/10/22,17.182528571428573,,
800,6/13/22,31.991428571428564,,
801,6/14/22,33.28571428571431,,
802,6/15/22,31.644999999999992,,
803,6/16/22,35.54224285714285,,
804,6/17/22,34.063571428571414,,
805,6/21/22,23.93607142857142,,
806,6/22/22,23.912142857142868,,
807,6/23/22,18.882142857142867,,
808,6/24/22,18.91428571,,
809,6/27/22,15.758571428571445,,
810,6/28/22,18.521428571428608,,
811,6/29/22,9.626428571,,
812,6/30/22,10.891442857142872,,
813,7/1/22,10.068571428571406,,
814,7/5/22,11.080000000000032,,
815,7/6/22,9.673571429,,
816,7/7/22,11.667785714285705,,
817,7/8/22,10.589285714285698,,
818,7/11/22,6.808571428571436,,
819,7/12/22,8.524285714285725,,
820,7/13/22,9.571285714285706,,
821,7/14/22,12.244242857142831,,
822,7/15/22,6.019285714285701,,
823,7/18/22,9.024285714285677,,
824,7/19/22,10.792142857142869,,
825,7/20/22,12.524285714285709,,
826,7/21/22,13.991428571428546,,
827,7/22/22,14.303571428571436,,
828,7/25/22,9.857142857,,
829,7/26/22,8.470000000000002,,
830,7/27/22,14.954285714285708,,
831,7/28/22,17.37714285714288,,
832,7/29/22,21.17928571428569,,
833,8/1/22,19.47357142857146,,
834,8/2/22,17.290000000000003,,
835,8/3/22,17.135000000000012,,
836,8/4/22,14.222857142857125,,
837,8/5/22,11.990714285714262,,
838,8/8/22,13.320000000000013,,
839,8/9/22,8.252142857142847,,
840,8/10/22,12.809285714285696,,
841,8/11/22,15.718571428571416,,
842,8/12/22,16.048571428571403,,
843,8/15/22,15.570000000000022,,
844,8/16/22,15.734285714285727,,
845,8/17/22,12.700714285714271,,
846,8/18/22,10.65285714285715,,
847,8/19/22,8.982142857142833,,
848,8/22/22,9.510714285714313,,
849,8/23/22,9.320000000000022,,
850,8/24/22,9.540042857142865,,
851,8/25/22,9.225714285714297,,
852,8/26/22,17.755714285714276,,
853,8/29/22,18.29152857142856,,
854,8/30/22,22.19428571428572,,
855,8/31/22,21.50571428571427,,
856,9/1/22,23.80499999999997,,
857,9/2/22,22.48571429,,
858,9/6/22,20.26214285714284,,
859,9/7/22,17.54214285714286,,
860,9/8/22,13.038571428571434,,
861,9/9/22,10.41357142857144,,
862,9/12/22,11.086428571428597,,
863,9/13/22,14.160000000000004,,
864,9/14/22,10.249285714285708,,
865,9/15/22,10.795714285714306,,
866,9/16/22,14.692857142857134,,
867,9/19/22,13.783028571428568,,
868,9/20/22,13.729285714285728,,
869,9/21/22,17.635000000000012,,
870,9/22/22,18.799285714285723,,
871,9/23/22,27.04857142857141,,
872,9/26/22,25.81152857142857,,
873,9/27/22,26.04285714285714,,
874,9/28/22,22.71428571,,
875,9/29/22,21.615000000000016,,
876,9/30/22,20.799285714285705,,
877,10/3/22,17.817857142857168,,
878,10/4/22,15.355928571428567,,
879,10/5/22,13.06142857142856,,
880,10/6/22,11.12642857142859,,
881,10/7/22,14.35712142857142,,
882,10/10/22,11.673571428571403,,
883,10/11/22,12.176428571428582,,
884,10/12/22,9.84955,,
885,10/13/22,21.453571428571404,,
886,10/14/22,14.59642857142858,,
887,10/17/22,12.677099999999989,,
888,10/18/22,12.590714285714276,,
889,10/19/22,10.16357142857144,,
890,10/20/22,10.814285714285717,,
891,10/21/22,13.289999999999996,,
892,10/24/22,13.987857142857138,,
893,10/25/22,18.292714285714283,,
894,10/26/22,19.834999999999976,,
895,10/27/22,16.362142857142857,,
896,10/28/22,19.40285714285712,,
897,10/31/22,15.399999999999974,,
898,11/1/22,15.83428571428569,,
899,11/2/22,17.096428571428568,,
900,11/3/22,10.59142857142855,,
901,11/4/22,11.694285714285712,,
902,11/7/22,8.426428571428577,,
903,11/8/22,9.661428571,,
904,11/9/22,9.276428571428548,,
905,11/10/22,14.643857142857165,,
906,11/11/22,17.050000000000022,,
907,11/14/22,17.007757142857123,,
908,11/15/22,18.31,,
909,11/16/22,12.746428571428549,,
910,11/17/22,11.942142857142857,,
911,11/18/22,12.614999999999991,,
912,11/21/22,10.532857142857122,,
913,11/22/22,11.652607142857144,,
914,11/23/22,11.632142857142869,,
915,11/25/22,9.612142857142883,,
916,11/28/22,8.487857142857138,,
917,11/29/22,6.451428571428567,,
918,11/30/22,14.199999999999989,,
919,12/1/22,11.591428571428574,,
920,12/2/22,9.598571428571448,,
921,12/5/22,8.527857142857142,,
922,12/6/22,10.262142857142878,,
923,12/7/22,7.769285714,,
924,12/8/22,7.291485714285732,,
925,12/9/22,7.532142857142881,,
926,12/12/22,7.962571428571441,,
927,12/13/22,13.340714285714297,,
928,12/14/22,10.31,,
929,12/15/22,11.420714285714295,,
930,12/16/22,16.804642857142834,,
931,12/19/22,18.552857142857167,,
932,12/20/22,17.012142857142834,,
933,12/21/22,12.125714285714292,,
934,12/22/22,17.88240000000001,,
935,12/23/22,12.555714285714313,,
936,12/27/22,10.198571428571444,,
937,12/28/22,12.824999999999976,,
938,12/29/22,9.968571428571453,,
939,12/30/22,8.930714285714272,,
940,1/3/23,10.947642857142844,,
941,1/4/23,7.377142857142851,,
942,1/5/23,4.572142857142852,,
943,1/6/23,10.036257142857163,,
944,1/9/23,11.296428571428551,,
945,1/10/23,7.999999999999976,,
946,1/11/23,11.62500000000002,,
947,1/12/23,13.99357142857144,,
948,1/13/23,13.575714285714314,,
949,1/17/23,13.015000000000024,,
950,1/18/23,13.733571428571445,,
951,1/19/23,7.484999999999993,,
952,1/20/23,10.021428571428588,,
953,1/23/23,12.307142857142834,,
954,1/24/23,9.099285714,,
955,1/25/23,9.663571428571418,,
956,1/26/23,9.82,,
957,1/27/23,11.641428571428602,,
958,1/30/23,8.245000000000013,,
959,1/31/23,8.755714285714268,,
960,2/1/23,15.069285714285728,,
961,2/2/23,17.264285714285716,,
962,2/3/23,15.152857142857174,,
963,2/6/23,9.822857142857154,,
964,2/7/23,13.578571428571438,,
965,2/8/23,9.449285714285688,,
966,2/9/23,10.580714285714278,,
967,2/10/23,6.223571428571432,,
968,2/13/23,6.925000000000016,,
969,2/14/23,7.989428571428566,,
970,2/15/23,6.2557142857142685,,
971,2/16/23,6.025714285714315,,
972,2/17/23,6.942857142857126,,
973,2/21/23,11.885714285714288,,
974,2/22/23,12.77857142857144,,
975,2/23/23,12.659999999999991,,
976,2/24/23,13.597857142857151,,
977,2/27/23,10.591428571428574,,
978,2/28/23,9.409285714285724,,
979,3/1/23,10.635000000000003,,
980,3/2/23,11.592857142857156,,
981,3/3/23,8.667142857,,
982,3/6/23,7.969999999999991,,
983,3/7/23,8.545357142857155,,
984,3/8/23,5.170000000000008,,
985,3/9/23,11.770000000000042,,
986,3/10/23,13.778571428571444,,
987,3/13/23,16.515000000000025,,
988,3/14/23,10.525714285714274,,
989,3/15/23,12.042142857142885,,
990,3/16/23,11.885714285714284,,
991,3/17/23,8.807142857142837,,
992,3/20/23,7.318571428571444,,
993,3/21/23,7.496428571428599,,
994,3/22/23,12.010714285714297,,
995,3/23/23,10.085714285714287,,
996,3/24/23,7.618571429,,
997,3/27/23,6.730714285714295,,
998,3/28/23,5.145000000000006,,
999,3/29/23,8.557142857,,
1000,3/30/23,9.967857142857156,,
1001,3/31/23,13.808571428571408,,
1002,4/3/23,14.007142857142854,,
1003,4/4/23,13.44571428571429,,
1004,4/5/23,10.029285714285695,,
1005,4/6/23,9.641428571,,
1006,4/10/23,8.858571428571407,,
1007,4/11/23,8.391428571428564,,
1008,4/12/23,8.914285714285727,,
1009,4/13/23,9.238028571428528,,
1010,4/14/23,8.693571428571394,,
1011,4/17/23,6.311071428571405,,
1012,4/18/23,6.503528571428599,,
1013,4/19/23,5.245714285714257,,
1014,4/20/23,4.204999999999992,,
1015,4/21/23,3.454285714285703,,
1016,4/24/23,3.487142857142832,,
1017,4/25/23,6.257857142857168,,
1018,4/26/23,7.447142857142881,,
1019,4/27/23,6.524285714285704,,
1020,4/28/23,5.760714285714276,,
1021,5/1/23,5.737142857142865,,
1022,5/2/23,7.5,,
1023,5/3/23,6.777142857142873,,
1024,5/4/23,7.939999999999982,,
1025,5/5/23,6.214285714285743,,
1026,5/8/23,3.947857143,,
1027,5/9/23,3.4425714285714344,,
1028,5/10/23,6.683571428571448,,
1029,5/11/23,4.174285714285702,,
1030,5/12/23,5.773571428571423,,
1031,5/15/23,4.468571428571421,,
1032,5/16/23,3.529999999999993,,
1033,5/17/23,5.832857142857169,,
1034,5/18/23,7.946428571428588,,
1035,5/19/23,8.573571428571455,,
1036,5/22/23,7.778571428571411,,
1037,5/23/23,6.644571428571412,,
1038,5/24/23,4.517642857,,
1039,5/25/23,4.765650000000027,,
1040,5/26/23,7.425714285714272,,
1041,5/30/23,7.690714285714271,,
1042,5/31/23,5.106428571428588,,
1043,6/1/23,8.102857142857156,,
1044,6/2/23,11.684285714285725,,
1045,6/5/23,11.487142857142873,,
1046,6/6/23,9.324342857,,
1047,6/7/23,9.564285714285717,,
1048,6/8/23,9.156428571,,
1049,6/9/23,10.14500000000001,,
1050,6/12/23,11.13,,
1051,6/13/23,12.853571428571415,,
1052,6/14/23,13.066914285714278,,
1053,6/15/23,15.97214285714283,,
1054,6/16/23,14.032085714285705,,
1055,6/20/23,8.946428571428584,,
1056,6/21/23,6.863571428571443,,
1057,6/22/23,6.087857142857136,,
1058,6/23/23,5.509285714285702,,
1059,6/26/23,5.806428571428585,,
1060,6/27/23,6.335714285714293,,
1061,6/28/23,4.583571428571413,,
1062,6/29/23,4.162142857142824,,
1063,6/30/23,7.637857142857151,,
1064,7/3/23,6.572142857142841,,
1065,7/5/23,6.161142857142876,,
1066,7/6/23,4.904285714285733,,
1067,7/7/23,6.106428571428556,,
1068,7/10/23,4.250357142857134,,
1069,7/11/23,5.779285714285736,,
1070,7/12/23,8.389185714285698,,
1071,7/13/23,10.428571428571423,,
1072,7/14/23,10.242857142857153,,
1073,7/17/23,9.468571428571437,,
1074,7/18/23,11.28951429,,
1075,7/19/23,11.246871428571438,,
1076,7/20/23,9.353571428571453,,
1077,7/21/23,7.695714285714298,,
1078,7/24/23,7.879000000000019,,
1079,7/25/23,8.458571428571442,,
1080,7/26/23,7.873571428571442,,
1081,7/27/23,10.138571428571424,,
1082,7/28/23,7.068514285714258,,
1083,7/31/23,5.361428571,,
1084,8/1/23,3.894285714285717,,
1085,8/2/23,5.430092857142861,,
1086,8/3/23,6.558571428571428,,
1087,8/4/23,8.237142857142869,,
1088,8/7/23,5.797857143,,
1089,8/8/23,8.063842857142832,,
1090,8/9/23,7.800685714,,
1091,8/10/23,8.923571428571437,,
